feature,component,target_lag_candidate_id,target_lags,target_lag_strategy,target_lag_preset,target_lag_source,acf_value,pacf_value,significance_threshold,selected_for_target_lags,target_lag_selection_fallback,lag_spec,exog_lags,n_train,n_val,Val RMSE,Val MAE,Val MAPE,Val Directional_Accuracy,target_lag,selected_ic,exog_lag,AIC,BIC,selected_score,nobs,rank_within_feature,selected_for_ffnn_grid,combo_rank,combo_score_sum,combo_source,lag_spec_strategy
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,212.0,-4955.102360415678,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,213.0,-4955.085070731134,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,214.0,-4954.69257031891,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,215.0,-4954.402553184198,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,216.0,-4953.99276308743,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,217.0,-4952.714543358637,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,218.0,-4952.4543461771855,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,219.0,-4952.032025811701,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,220.0,-4951.77182863025,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,221.0,-4951.622235714932,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,222.0,-4951.362038533482,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,223.0,-4950.555107254387,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,224.0,-4950.421034270401,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,225.0,-4950.16083708895,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,226.0,-4949.872589707451,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,227.0,-4949.738516723465,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,228.0,-4949.721227038921,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,229.0,-4949.478319542014,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,230.0,-4949.462799610683,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,231.0,-4949.46102985747,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,232.0,-4949.328726626696,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,233.0,-4949.068529445246,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,234.0,-4949.038709491984,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,235.0,-4948.778512310534,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,236.0,-4948.628919395216,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,237.0,-4948.368722213765,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,238.0,-4948.261598166152,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,239.0,-4947.579080619215,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,240.0,-4947.561790934671,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,241.0,-4947.169290522447,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,242.0,-4946.879273387735,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,243.0,-4946.469483290967,full_product,full_product
__target_lag_validation_screen__,VMD2,0.0,"(1,)",validation_screen,acf_pacf,{1: 'pacf+acf+forced'},{1: 0.42257618580808637},{1: 0.4225761858080866},0.1589769927081473,False,False,"target:[1] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4, 5, 6), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4, 5, 6)}",146.0,33.0,0.15166075876860463,0.10679416186273508,131.44796387804823,40.625,,,,,,,,,,,,,
__target_lag_validation_screen__,VMD2,1.0,"(1, 2)",validation_screen,acf_pacf,"{1: 'pacf+acf+forced', 2: 'pacf+acf'}","{1: 0.42257618580808637, 2: -0.504208759092568}","{1: 0.4225761858080866, 2: -0.8312088892586464}",0.1589769927081473,False,False,"target:[1, 2] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4, 5, 6), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4, 5), 'USD_VND': (1, 2, 3, 4, 5, 6)}",146.0,33.0,0.1466193305989508,0.1015774704345612,114.75542949298674,43.75,,,,,,,,,,,,,
__target_lag_validation_screen__,VMD2,2.0,"(1, 2, 3)",validation_screen,acf_pacf,"{1: 'pacf+acf+forced', 2: 'pacf+acf', 3: 'pacf+acf'}","{1: 0.42257618580808637, 2: -0.504208759092568, 3: -0.7862182988419552}","{1: 0.4225761858080866, 2: -0.8312088892586464, 3: -0.1764484294553812}",0.1589769927081473,True,False,"target:[1, 2, 3] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4, 5, 6), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4, 5), 'USD_VND': (1, 2, 3, 4, 5, 6)}",146.0,33.0,0.1457762468424642,0.10330743213506181,115.8200758520755,37.5,,,,,,,,,,,,,
__target_lag__,VMD2,,"(1, 2, 3)",validation_screen,,,,,,True,False,,,,,,,,,1.0,aic,,,,,,,,,,,
__target_lag__,VMD2,,"(1, 2, 3)",validation_screen,,,,,,True,False,,,,,,,,,2.0,aic,,,,,,,,,,,
__target_lag__,VMD2,,"(1, 2, 3)",validation_screen,,,,,,True,False,,,,,,,,,3.0,aic,,,,,,,,,,,
US_Retail,VMD2,,"(1, 2, 3)",,,,,,,,,,,,,,,,,,aic,1.0,-1264.720286737532,-1246.6966089018592,-1264.720286737532,149.0,3.0,True,,,,
US_Retail,VMD2,,"(1, 2, 3)",,,,,,,,,,,,,,,,,,aic,2.0,-1250.7209763429337,-1232.697298507261,-1250.7209763429337,149.0,,False,,,,
US_Retail,VMD2,,"(1, 2, 3)",,,,,,,,,,,,,,,,,,aic,3.0,-1269.305580109913,-1251.2819022742403,-1269.305580109913,149.0,2.0,True,,,,
US_Retail,VMD2,,"(1, 2, 3)",,,,,,,,,,,,,,,,,,aic,4.0,-1262.927264160526,-1244.9035863248532,-1262.927264160526,149.0,,False,,,,
US_Retail,VMD2,,"(1, 2, 3)",,,,,,,,,,,,,,,,,,aic,5.0,-1258.2391400697531,-1240.2154622340804,-1258.2391400697531,149.0,,False,,,,
US_Retail,VMD2,,"(1, 2, 3)",,,,,,,,,,,,,,,,,,aic,6.0,-1271.868596203235,-1253.8449183675623,-1271.868596203235,149.0,1.0,True,,,,
PCE,VMD2,,"(1, 2, 3)",,,,,,,,,,,,,,,,,,aic,1.0,-1256.8984121977844,-1238.8747343621117,-1256.8984121977844,149.0,,False,,,,
PCE,VMD2,,"(1, 2, 3)",,,,,,,,,,,,,,,,,,aic,2.0,-1265.160398133291,-1247.1367202976182,-1265.160398133291,149.0,,False,,,,
PCE,VMD2,,"(1, 2, 3)",,,,,,,,,,,,,,,,,,aic,3.0,-1290.5341645359495,-1272.5104867002767,-1290.5341645359495,149.0,2.0,True,,,,
PCE,VMD2,,"(1, 2, 3)",,,,,,,,,,,,,,,,,,aic,4.0,-1255.3528051053088,-1237.329127269636,-1255.3528051053088,149.0,,False,,,,
PCE,VMD2,,"(1, 2, 3)",,,,,,,,,,,,,,,,,,aic,5.0,-1266.8903396324527,-1248.86666179678,-1266.8903396324527,149.0,3.0,True,,,,
PCE,VMD2,,"(1, 2, 3)",,,,,,,,,,,,,,,,,,aic,6.0,-1291.3988430366658,-1273.375165200993,-1291.3988430366658,149.0,1.0,True,,,,
US_Sentiment,VMD2,,"(1, 2, 3)",,,,,,,,,,,,,,,,,,aic,1.0,-1249.437320079762,-1231.4136422440893,-1249.437320079762,149.0,,False,,,,
US_Sentiment,VMD2,,"(1, 2, 3)",,,,,,,,,,,,,,,,,,aic,2.0,-1250.01335372974,-1231.9896758940672,-1250.01335372974,149.0,3.0,True,,,,
US_Sentiment,VMD2,,"(1, 2, 3)",,,,,,,,,,,,,,,,,,aic,3.0,-1249.5734723764508,-1231.549794540778,-1249.5734723764508,149.0,,False,,,,
US_Sentiment,VMD2,,"(1, 2, 3)",,,,,,,,,,,,,,,,,,aic,4.0,-1249.9561562505291,-1231.9324784148564,-1249.9561562505291,149.0,,False,,,,
US_Sentiment,VMD2,,"(1, 2, 3)",,,,,,,,,,,,,,,,,,aic,5.0,-1259.3969908353074,-1241.3733129996347,-1259.3969908353074,149.0,2.0,True,,,,
US_Sentiment,VMD2,,"(1, 2, 3)",,,,,,,,,,,,,,,,,,aic,6.0,-1262.2958582366068,-1244.272180400934,-1262.2958582366068,149.0,1.0,True,,,,
Import_CN,VMD2,,"(1, 2, 3)",,,,,,,,,,,,,,,,,,aic,1.0,-1254.4159645030454,-1236.3922866673727,-1254.4159645030454,149.0,,False,,,,
Import_CN,VMD2,,"(1, 2, 3)",,,,,,,,,,,,,,,,,,aic,2.0,-1293.1847527040663,-1275.1610748683936,-1293.1847527040663,149.0,2.0,True,,,,
Import_CN,VMD2,,"(1, 2, 3)",,,,,,,,,,,,,,,,,,aic,3.0,-1267.8443555958877,-1249.820677760215,-1267.8443555958877,149.0,,False,,,,
Import_CN,VMD2,,"(1, 2, 3)",,,,,,,,,,,,,,,,,,aic,4.0,-1264.5313390636845,-1246.5076612280118,-1264.5313390636845,149.0,,False,,,,
Import_CN,VMD2,,"(1, 2, 3)",,,,,,,,,,,,,,,,,,aic,5.0,-1312.0265319909984,-1294.0028541553256,-1312.0265319909984,149.0,1.0,True,,,,
Import_CN,VMD2,,"(1, 2, 3)",,,,,,,,,,,,,,,,,,aic,6.0,-1273.7177942493943,-1255.6941164137215,-1273.7177942493943,149.0,3.0,True,,,,
USD_VND,VMD2,,"(1, 2, 3)",,,,,,,,,,,,,,,,,,aic,1.0,-1253.0350851531923,-1235.0114073175196,-1253.0350851531923,149.0,,False,,,,
USD_VND,VMD2,,"(1, 2, 3)",,,,,,,,,,,,,,,,,,aic,2.0,-1250.2466535509761,-1232.2229757153034,-1250.2466535509761,149.0,,False,,,,
USD_VND,VMD2,,"(1, 2, 3)",,,,,,,,,,,,,,,,,,aic,3.0,-1258.0766804933571,-1240.0530026576844,-1258.0766804933571,149.0,3.0,True,,,,
USD_VND,VMD2,,"(1, 2, 3)",,,,,,,,,,,,,,,,,,aic,4.0,-1254.608042013805,-1236.5843641781323,-1254.608042013805,149.0,,False,,,,
USD_VND,VMD2,,"(1, 2, 3)",,,,,,,,,,,,,,,,,,aic,5.0,-1258.250399519435,-1240.2267216837622,-1258.250399519435,149.0,2.0,True,,,,
USD_VND,VMD2,,"(1, 2, 3)",,,,,,,,,,,,,,,,,,aic,6.0,-1267.1805648592858,-1249.156887023613,-1267.1805648592858,149.0,1.0,True,,,,
__ffnn_combo__,VMD2,,"(1, 2, 3)",,,,,,,,,"target:[1, 2, 3] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4, 5, 6), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4, 5), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,1.0,-6404.770394326792,full_product,full_product
