feature,component,target_lag_candidate_id,target_lags,target_lag_strategy,target_lag_preset,target_lag_source,acf_value,pacf_value,significance_threshold,selected_for_target_lags,target_lag_selection_fallback,lag_spec,exog_lags,n_train,n_val,Val RMSE,Val MAE,Val MAPE,Val Directional_Accuracy,target_lag,selected_ic,exog_lag,AIC,BIC,selected_score,nobs,rank_within_feature,selected_for_ffnn_grid,combo_rank,combo_score_sum,combo_source,lag_spec_strategy
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,204.0,-301.8621222993585,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1,), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,205.0,-301.8574070842882,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2], Import_CN:[1], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2), 'Import_CN': (1,), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,206.0,-301.8282467710333,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,207.0,-301.74803384825367,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,208.0,-301.66512677396383,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,209.0,-301.63596646070897,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2], Import_CN:[1], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2), 'Import_CN': (1,), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,210.0,-301.51213923042917,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,211.0,-301.3198589201048,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2], Import_CN:[1], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2), 'Import_CN': (1,), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,212.0,-301.2562546121509,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3], Import_CN:[1], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1,), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,213.0,-301.21342560820557,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2], Import_CN:[1], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2), 'Import_CN': (1,), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,214.0,-301.17334753786105,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,215.0,-301.06397430182653,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,216.0,-301.0211452978813,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1,), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,217.0,-301.0164300828109,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,218.0,-300.9810672275367,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2], Import_CN:[1], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2), 'Import_CN': (1,), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,219.0,-300.94014707154673,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3], Import_CN:[1], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1,), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,220.0,-300.8973180676014,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2], Import_CN:[1], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2), 'Import_CN': (1,), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,221.0,-300.8572399972569,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,222.0,-300.82414977248663,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,223.0,-300.74786676122244,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,224.0,-300.7050377572771,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1,), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,225.0,-300.7003225422068,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,226.0,-300.66495968693255,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3], Import_CN:[1], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1,), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,227.0,-300.64143344932313,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3], Import_CN:[1], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1,), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,228.0,-300.5585263750333,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3)}",,,,,,,,aic,,,,,,,,229.0,-300.5080422318825,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,230.0,-300.44915313899884,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1,), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,231.0,-300.4444379239285,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,232.0,-300.366246064709,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1,), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,233.0,-300.36153084963865,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3], Import_CN:[1], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1,), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,234.0,-300.32532590871904,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,235.0,-300.2521576136042,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3], Import_CN:[1], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1,), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,236.0,-300.24241883442915,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2, 3], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,237.0,-300.16925053931436,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,238.0,-300.1330455983947,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1,), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,239.0,-300.1283303833244,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,240.0,-300.05013852410485,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1,), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,241.0,-300.0454233090345,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,242.0,-299.93605007300005,full_product,full_product
__ffnn_combo__,raw_no_vmd,,"(1, 11)",,,,,,,,,"target:[1, 11] | US_Retail:[1, 2], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5, 6], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4, 5, 6), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,243.0,-299.8531429987102,full_product,full_product
